n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 8 10785 14303 2 0.000019 
20 8 10785 14303 2 0.000015 
20 8 14675 11414 2 0.000019 
20 8 14675 11414 2 0.000018 
20 8 14675 11414 2 0.000021 
20 8 15675 624 2 0.000026 
20 8 15675 624 2 0.000015 
20 8 15675 624 2 0.000017 
20 8 18542 29367 2 0.000017 
20 8 18542 29367 2 0.000017 
20 8 18542 29367 2 0.000017 
20 8 2796 29636 2 0.000017 
20 8 2796 29636 2 0.000015 
20 8 2796 29636 2 0.000019 
20 8 12560 27367 2 0.000023 
20 8 12560 27367 2 0.000018 
20 8 12560 27367 2 0.000015 
20 8 17513 26516 2 0.000022 
20 8 17513 26516 2 0.000017 
20 8 17513 26516 2 0.000015 
20 8 21778 23068 2 0.000021 
20 8 21778 23068 2 0.000018 
20 8 21778 23068 2 0.000018 
20 8 18852 3450 2 0.000018 
20 8 18852 3450 2 0.000015 
20 8 18852 3450 2 0.000017 
20 8 149 20079 2 0.000017 
20 8 149 20079 2 0.000018 
20 8 149 20079 2 0.000017 
20 8 23523 10743 2 0.000015 
20 8 23523 10743 2 0.000017 
20 8 23523 10743 2 0.000018 
20 8 25450 12891 2 0.000017 
20 8 25450 12891 2 0.000019 
20 8 25450 12891 2 0.000016 
20 8 14149 34 2 0.000018 
20 8 14149 34 2 0.000021 
20 8 14149 34 2 0.000017 
20 9 22020 945 2 0.000016 
20 9 22020 945 2 0.000017 
20 9 22020 945 2 0.000015 
20 9 25366 6524 2 0.000018 
20 9 25366 6524 2 0.000018 
20 9 25366 6524 2 0.000018 
20 9 6378 3108 2 0.000018 
20 9 6378 3108 2 0.000015 
20 9 6378 3108 2 0.000018 
20 9 22802 3556 2 0.000019 
20 9 22802 3556 2 0.000016 
20 9 22802 3556 2 0.000018 
20 9 5265 10782 2 0.000017 
20 9 5265 10782 2 0.000016 
20 9 5265 10782 2 0.000017 
20 9 9348 14562 2 0.000019 
20 9 9348 14562 2 0.000014 
20 9 9348 14562 2 0.000019 
20 9 13661 10294 2 0.000017 
20 9 13661 10294 2 0.000020 
20 9 13661 10294 2 0.000020 
20 9 6950 13353 2 0.000020 
20 9 6950 13353 2 0.000018 
20 9 6950 13353 2 0.000017 
20 9 10442 2776 2 0.000016 
20 9 10442 2776 2 0.000015 
20 9 10442 2776 2 0.000017 
20 9 14587 20199 2 0.000024 
20 9 14587 20199 2 0.000017 
20 9 14587 20199 2 0.000019 
20 9 4589 9869 2 0.000017 
20 9 4589 9869 2 0.000017 
20 9 4589 9869 2 0.000017 
20 9 29641 13612 2 0.000015 
20 9 29641 13612 2 0.000018 
20 9 29641 13612 2 0.000017 
20 9 10401 20657 2 0.000019 
20 9 10401 20657 2 0.000017 
20 9 10401 20657 2 0.000017 
20 9 9167 13796 2 0.000044 
