n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 79 7256 15144 9 0.119251 
20 79 6075 11113 9 0.443894 
20 79 17647 22823 10 3.093520 
20 79 10903 5120 8 0.124856 
20 79 14641 3739 8 0.264266 
20 79 23154 21193 9 2.180017 
20 79 13586 5923 9 0.316262 
20 79 1298 26224 9 1.258423 
20 79 21339 14352 9 1.621853 
20 79 18334 21523 9 7.655203 
20 79 19259 20445 9 3.354070 
20 79 17698 21940 10 30.755122 
20 79 20113 9179 10 14.340374 
20 79 7473 1599 9 0.319351 
20 79 8749 23166 8 0.059046 
20 79 2072 16027 10 51.926384 
20 79 21135 19162 9 0.803532 
20 79 23206 1854 11 63.299743 
20 79 22683 21592 9 2.380988 
20 79 21691 11268 -1 180.000001 
20 79 3918 18557 10 7.114687 
20 79 20297 11082 8 0.217988 
20 79 28496 2890 9 0.625580 
20 79 15911 22955 9 1.792837 
20 79 24890 25518 8 2.798082 
20 79 12200 4706 10 4.066395 
20 79 19965 521 10 3.663411 
20 79 17742 17821 10 14.279756 
20 79 1744 17372 9 1.873262 
20 79 25311 19251 9 0.301632 
20 79 28154 18502 9 0.723752 
20 79 28373 29802 9 2.016829 
20 79 23678 8152 9 0.794959 
20 79 10051 29738 10 22.862113 
20 79 21040 23852 9 0.081722 
20 79 19762 13327 8 0.700809 
20 79 23078 2114 -1 180.000001 
20 79 19370 1216 10 19.270503 
20 80 7474 22009 9 0.966735 
20 80 13638 15753 10 1.767882 
20 80 1412 2631 8 0.038566 
20 80 27827 16758 10 2.163342 
20 80 5705 4461 9 5.090414 
20 80 19446 21931 9 0.862967 
20 80 29555 26930 10 28.627404 
20 80 4173 13648 9 1.113629 
20 80 6524 6779 9 1.267477 
20 80 17031 25300 9 0.311946 
20 80 26644 12867 9 0.651022 
20 80 17704 25298 10 35.462503 
20 80 27020 5145 10 11.355699 
20 80 7239 25867 9 2.423067 
20 80 17635 12768 8 0.261096 
20 80 24529 25936 10 0.747634 
20 80 3259 22318 8 0.406156 
20 80 909 14680 8 0.077911 
20 80 25397 3325 10 0.663205 
20 80 17887 142 10 3.949019 
20 80 11297 25639 10 6.520509 
20 80 25864 9828 9 19.856762 
20 80 22358 4368 9 1.164735 
20 80 12770 7480 9 0.378122 
20 80 10686 22301 10 11.737807 
20 80 13672 11458 9 3.684535 
20 80 19560 16630 -1 180.000001 
20 80 15615 7465 10 3.922351 
20 80 13138 25615 9 0.719928 
20 80 4817 8908 11 149.684407 
20 80 3025 29703 9 0.557182 
20 80 3226 8478 9 0.260863 
20 80 15556 14141 9 1.101053 
20 80 16443 15398 10 34.044326 
20 80 29124 18788 8 0.231360 
20 80 15702 6797 10 8.446814 
20 80 3844 860 9 0.445250 
20 80 9102 19133 11 133.646170 
20 80 1739 5949 9 0.762198 
