n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
15 20 16866 6962 3 0.000061 
15 20 16866 6962 3 0.000063 
15 20 29025 5764 3 0.000020 
15 20 29025 5764 3 0.000020 
15 20 19008 25642 3 0.000022 
15 20 19008 25642 3 0.000022 
15 20 1829 27683 3 0.000030 
15 20 1829 27683 3 0.000030 
15 20 28286 6006 3 0.000028 
15 20 28286 6006 3 0.000024 
15 20 8466 27705 3 0.000032 
15 20 8466 27705 3 0.000032 
15 20 16236 20369 4 0.000413 
15 20 16236 20369 4 0.000405 
16 20 20707 24483 4 0.000358 
16 20 20707 24483 4 0.000601 
16 20 16304 15228 3 0.000084 
16 20 16304 15228 3 0.000083 
16 20 18949 3460 3 0.001500 
16 20 18949 3460 3 0.001503 
16 20 3947 22419 3 0.000033 
16 20 3947 22419 3 0.000035 
16 20 2241 7903 3 0.000545 
16 20 2241 7903 3 0.000527 
16 20 15660 7893 3 0.000024 
16 20 15660 7893 3 0.000026 
16 20 21651 1124 4 0.001400 
16 20 21651 1124 4 0.001407 
16 20 5979 1067 4 0.000561 
16 20 5979 1067 4 0.000575 
16 20 18196 12342 3 0.000097 
16 20 18196 12342 3 0.000099 
16 20 9073 19277 3 0.000079 
16 20 9073 19277 3 0.000076 
16 20 16 13292 3 0.000026 
16 20 16 13292 3 0.000026 
16 20 11690 15544 3 0.000018 
16 20 11690 15544 3 0.000018 
16 20 7680 24584 3 0.000069 
16 20 7680 24584 3 0.000068 
16 20 5885 2126 3 0.000021 
16 20 5885 2126 3 0.000024 
16 20 4655 15689 3 0.000181 
16 20 4655 15689 3 0.000183 
17 20 2058 29517 3 0.000039 
17 20 2058 29517 3 0.000053 
17 20 4337 12492 3 0.000620 
17 20 4337 12492 3 0.000609 
17 20 8236 13814 3 0.000181 
17 20 8236 13814 3 0.000169 
17 20 29391 24348 3 0.000057 
17 20 29391 24348 3 0.000056 
17 20 14522 3831 3 0.000081 
17 20 14522 3831 3 0.000078 
17 20 20069 13537 3 0.000040 
17 20 20069 13537 3 0.000040 
17 20 19365 16036 3 0.000037 
17 20 19365 16036 3 0.000038 
17 20 15970 10740 3 0.001318 
17 20 15970 10740 3 0.001322 
17 20 758 27101 3 0.000036 
17 20 758 27101 3 0.000036 
17 20 20134 18586 3 0.000122 
17 20 20134 18586 3 0.000203 
17 20 8562 3328 3 0.000043 
17 20 8562 3328 3 0.000033 
17 20 13416 4719 3 0.000032 
17 20 13416 4719 3 0.000032 
17 20 24588 25563 3 0.000158 
17 20 24588 25563 3 0.000170 
17 20 10783 8019 3 0.000038 
17 20 10783 8019 3 0.000037 
17 20 18854 3354 3 0.000028 
17 20 18854 3354 3 0.000030 
18 20 6938 8771 3 0.000129 
18 20 6938 8771 3 0.000163 
18 20 7308 7583 4 0.002854 
18 20 7308 7583 4 0.002830 
18 20 3876 9584 3 0.000246 
18 20 3876 9584 3 0.000247 
18 20 21449 28273 3 0.000127 
18 20 21449 28273 3 0.000124 
18 20 2631 1218 3 0.000051 
18 20 2631 1218 3 0.000051 
18 20 14101 17454 4 0.109406 
18 20 14101 17454 4 0.103129 
18 20 3579 22687 3 0.001162 
18 20 3579 22687 3 0.001162 
18 20 19861 1774 3 0.000092 
18 20 19861 1774 3 0.000096 
18 20 21771 6715 3 0.000060 
18 20 21771 6715 3 0.000051 
